System ID,Place name,Discriminator,Place name type,Place type,Broader Terms,Display Term,Use For,Related Terms,Scope Note,GeoNames Score,GeoNames URI,GeoNames toponymName,GeoNames Lat,GeoNames Lng,GeoNames fcodeName,GeoNames altNames,Wikipedia Score,Wikipedia URI,Wikipedia Title,Wikipedia Lat,Wikipedia Lng,Wikipedia Summary,Wikipedia Feature,Pleiades Score,Pleiades URI,Pleiades Title,Pleiades Lat,Pleiades Lng,Pleiades Description,Pleiades Names,TM Score,TM URI,TM Standard Name,TM Full Name,TM Lat,TM Lng
x28977,Sidmant,,modern,K,Fayum,,Sedment,,,61,https://sws.geonames.org/347978,Sidmant al Jabal,29.14133,30.9031,populated place,Sidmant al Jabal|Sidmant el Gebel,,,,,,,,,,,,,,,61,https://www.trismegistos.org/place/2819,Sidmant el-Gebel,"Egypt, U20 - Sidmant el-Gebel",29.1282173,30.8937519
x25958,Sinai,,modern,G,Egypt,,,,,100,https://sws.geonames.org/351820,Jabal Mūsá,28.53914,33.97496,mountain,Jabal Mūsá|Jabal Musa|Gebel Musa|Gebel Mūsa|Gunung Sinai|Jebel Mousa|Jebel Musa|Mont Sinai|Mont Sinaí|Mont Sinaï|Monte Sinai|Monte Sinaí|Mount Sinai|Mount of Moses|Mountain of the Law|Siinai maegi|Siinai mägi|Sinai|Sinai berg|Sinaiberg|Sinaj|Sinaïberg|Synaj|cinay malai|hr syny|shinai shan|sinis mta|Синај|הר סיני|சினாய் மலை|სინის მთა|シナイ山,62,en.wikipedia.org/wiki/Mount_Sinai,Mount Sinai,28.539722,33.973333,"Mount Sinai (; Egyptian Arabic: جَبَل مُوسَى, translit.: Jabal Mūsā or Gabal Mūsā; literally ""Moses' Mountain"" or ""Mount Moses""; translit. Har Sinai), also known as Mount Horeb, is a mountain in the Sinai Peninsula of Egypt that is a possible location of the biblical Mount Sinai (...)",,100,https://pleiades.stoa.org/places/746813,Sinai,29.5,34.0,The Sinai Peninsula is bounded by the Mediterranean Sea to the north and the Red Sea to the south.,Sinai,100,https://www.trismegistos.org/place/37251,Sinai,Egypt - Sinai,,
x27436,"Sinai, Mount",,modern,G,Sinai,Mount Sinai,"Horeb, Mount~Mount Horeb",,,100,https://sws.geonames.org/351820,Jabal Mūsá,28.53914,33.97496,mountain,Jabal Mūsá|Jabal Musa|Gebel Musa|Gebel Mūsa|Gunung Sinai|Jebel Mousa|Jebel Musa|Mont Sinai|Mont Sinaí|Mont Sinaï|Monte Sinai|Monte Sinaí|Mount Sinai|Mount of Moses|Mountain of the Law|Siinai maegi|Siinai mägi|Sinai|Sinai berg|Sinaiberg|Sinaj|Sinaïberg|Synaj|cinay malai|hr syny|shinai shan|sinis mta|Синај|הר סיני|சினாய் மலை|სინის მთა|シナイ山,100,en.wikipedia.org/wiki/Mount_Sinai,Mount Sinai,28.539722,33.973333,"Mount Sinai (; Egyptian Arabic: جَبَل مُوسَى, translit.: Jabal Mūsā or Gabal Mūsā; literally ""Moses' Mountain"" or ""Mount Moses""; translit. Har Sinai), also known as Mount Horeb, is a mountain in the Sinai Peninsula of Egypt that is a possible location of the biblical Mount Sinai (...)",,,,,,,,,50,https://www.trismegistos.org/place/8835,Mount Sinai,"Egypt, Sinai - Mount Sinai",28.58771,33.921682
x35893,Sitt Miriam,,modern,Q,Cairo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x64102,Siwa Oasis,,modern,I,Egypt,,Siwa,,,100,https://sws.geonames.org/347863,Siwa Oasis,29.2032,25.51965,populated place,Siwa Oasis|Isiwan|Oase Siwa|SEW|Sekhetam|Siuah|Siva|Siwa|Siwah|Siwe|Sīwah|Wahat Siwah|Wāḥat Sīwah|waht sywt|Сива|واحة سيوة,100,en.wikipedia.org/wiki/Siwa_Oasis,Siwa Oasis,29.203130555555553,25.519513888888888,"The Siwa Oasis (Siwi: Isiwan/ⵉⵙⵉⵡⴰⵏ; Wāḥat Sīwah) is an oasis in Egypt, between the Qattara Depression and the Egyptian Sand Sea in the Libyan Desert, nearly 50 km (30 mi) east of the Libyan border, and 560 km (348 mi) from Cairo (...)",city,,,,,,,,,,,,,
x22877,Sohag,,modern,K,Upper Egypt,,,,,100,https://sws.geonames.org/347796,Sohag,26.55695,31.69478,seat of a first-order administrative division,Sohag|HMB|Sauhadz|Sauhadż|Sawhaj|Sawhāj|Sevhac|Sogag|Sohagas|Sokhag|Souhag|Suhag|Suhaj|Suwhaj|sohageu|suhagi|suo ha jie|swhaj|Согаґ|Сохаг|سوهاج|სუჰაგი|索哈傑|소하그,100,en.wikipedia.org/wiki/Sohag,Sohag,26.560555555555556,31.691666666666666,"Sohag (Saidi pronunciation: ', '), also known as Sawhāj, Suhag and Suhaj,http://archive.is/20121216142816/http://www.world-gazetteer.com/wg.php?x=&men=gpro&lng=en&des=wg&geo=-69&srt=npan&col=abcdefghinoq&msz=1500&pt=c&va=&geo=419601169 is a city in Egypt that lies on the west bank of the Nile (...)",city,,,,,,,,100,https://www.trismegistos.org/place/2820,Sohag,"Egypt, U09 - Sohag",26.55,31.7
x277935,South Mound,,modern,Q,Great Temenos,,,,The mound in the southern part of the Great Temenos area of the Naukratis site.,23,https://sws.geonames.org/414374,Dabbat al Ḩabīr,28.97844,33.67054,mound(s),Dabbat al Ḩabīr|Dabbat al Habir|Dabbat al `abir|Dabbat al ‘abir,,,,,,,,,,,,,,,,,,,,
x30575,Sphinx,Giza,modern,Q,Giza (Memphis),The Sphinx,,,,100,https://sws.geonames.org/362903,Sphinx,29.97527,31.13768,monument,Sphinx|Abu al Hawl|Abū al Hawl|Chephreni sfinks|Esfinge de Guize|Esfinge de Guizé|Gizaejy Egau Sfinks|Gran Esfinge de Giza|Great Sphinx|Great Sphinx of Giza|Grosse Sphinx von Gizeh|Große Sphinx von Gizeh|Sfinge di Giza|Sfinksen i Giza|Sfinkso|Sfinx van Gizeh|Sfinxen i Giza|Sfinxul|Sphinx de Gizeh|Velika sfinga u Gizi|Velka sfinga|Veľká sfinga|abw alhwl|hspynqs hgdwl sl gyzh|kicavin periya spins|la Esfinge|Гизæйы Егъау Сфинкс|הספינקס הגדול של גיזה|ابو الهول|கீசாவின் பெரிய ஸ்பிங்ஸ்|የጊዛ ታላቅ እስፊንክስ,100,en.wikipedia.org/wiki/Sphinx,Sphinx,29.975277777777777,31.1375,"The sphinx (Greek: Σφίγξ , Bœotian: Φίξ , Arabic: أبو الهول) is a mythical creature with, as a minimum, the head of a human and the body of a lion. In Greek tradition, it has the head of a human, the haunches of a lion, and sometimes the wings of a bird. It is mythicised as treacherous and merciless (...)",,,,,,,,,,,,,,
x30718,Sphinx Temple,,modern,Q,Sphinx (Giza),,,,,,,,,,,,64,en.wikipedia.org/wiki/Luxor_Temple,Luxor Temple,25.700028,32.639428,"Luxor Temple is a large Ancient Egyptian temple complex located on the east bank of the Nile River in the city today known as Luxor (ancient Thebes) and was founded in 1400 BCE. Known in the Egyptian language as ipet resyt, or ""the southern sanctuary"" (...)",landmark,,,,,,,,,,,,,
x57748,St Antony's Monastery,,modern,Q,Galala al Qibliya Mountains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x310431,St Catherine's Monastery,,modern,Q,Sinai,,Santa Katarina~Sacred Monastery of the God-Trodden,,,100,https://sws.geonames.org/350564,Saint Catherine's Monastery,28.55577,33.97613,monastery,Saint Catherine's Monastery|Convent of Mount Sinai|Convent of Saint Catharine|Convent of the Transfiguration|Couvent Sainte-Catherine|Katarina-klosteret|Katarinaklostret|Katharinaklooster|Katharinenkloster|Monastere Sainte-Catherine du Sinai|Monastère Sainte-Catherine du Sinaï|Mosteiro Ortodoxo de Santa Catarina|Pyhaen Katariinan luostari|Pyhän Katariinan luostari|Saint Catherine|Saint Catherine's Monastery of Mount Sinai|Saint Katherine Monastery|Shangri-La of Sinai|Sinajski manastir|St. Catherine's Monastery|The Monastery of Saint Catherine|dyr sant katryn|mnzr snth qtrynh|Синайски манастир|מנזר סנטה קתרינה|دير سانت كاترين,94,en.wikipedia.org/wiki/Saint_Catherine%27s_Monastery,Saint Catherine's Monastery,28.5559718,33.976078,"Saint Catherine's Monastery , officially ""Sacred Monastery of the God-Trodden Mount Sinai"" , lies on the Sinai Peninsula, at the mouth of a gorge at the foot of Mount Sinai, near the town of Saint Catherine, Egypt (...)",landmark,,,,,,,,,,,,,
x35858,St Menas,,modern,Q,Alexandria (Egypt),,,,,59,https://sws.geonames.org/362358,Abū Mīnā,30.85,29.66667,ruin(s),Abū Mīnā|Abu Mina|Abu Manna|Abu Mina Saint Menas|Abu Mîna Saint Menas|Abumna|Abumnah,,,,,,,,,,,,,,,,,,,,
x30348,Step Pyramid,,modern,Q,Saqqara (Memphis),,,,,100,https://sws.geonames.org/352051,Step Pyramid of Zoser,29.87126,31.21641,pyramid,Step Pyramid of Zoser|Al Haram al Mudarraj|Djoser-Pyramide|Djoserova piramida|El-Haram el- Mudarrag|Piramida Dzesera|Piramida Dżesera|Piramida in trepte|Piramide de Zoser|Piramide escalonada de Zoser|Piramide esglaonada de Djoser|Piramide van Djoser|Piràmide esglaonada de Djoser|Pirámide de Zoser|Pirámide escalonada de Zoser|Pyramid of Djoser|Pyramide a degres de Djeser|Pyramide de Djeser|Pyramide à degrés de Djeser|Saqqaran porraspyramidi|Step Mastaba|Step Maṣṭaba|Step Pyramid|Step Pyramid of Djoser|Step Pyramid of Zôser|Zoser|Zôser|hrm sqart almdrj|هرم سقارة المدرج,58,en.wikipedia.org/wiki/Bent_Pyramid,Bent Pyramid,29.79,31.2089,"The Bent Pyramid is an ancient Egyptian pyramid located at the royal necropolis of Dahshur, approximately 40 kilometres south of Cairo, built under the Old Kingdom Pharaoh Sneferu (c. 2600 BC). A unique example of early pyramid development in Egypt, this was the second pyramid built by Sneferu (...)",landmark,,,,,,,,,,,,,
x94333,Suez,,modern,K,Egypt,,,,,100,https://sws.geonames.org/359796,Suez,29.97371,32.52627,seat of a first-order administrative division,Suez|Al Qulzum|As Suways|Clysma|El Seweis|El Suweis|El-Qulzum|Es Suweis|Klysma|Souez|Suais|Suec|Suecas|Suehc|Suehckij|Sues|Suesia|Suess|Sueveys|Suezi|Suezo|Suvajs|Suèz|Suës|Szuez|Súes|Süveyş|alswys|su yi shi|su'ejha|suejeu|suetsi|suezu|swys|swyyz|swyz|Σουέζ|Сувайс|Суец|Суэц|Суэцкий|Սուեզ|סואץ|السويس|سوئز|سوئیز|سويس|सुएझ|სუეცი|スエズ|苏伊士|蘇伊士|수에즈,100,en.wikipedia.org/wiki/Suez,Suez,29.966667,32.55,"Suez is a seaport city (population ca. 497,000) in north-eastern Egypt, located on the north coast of the Gulf of Suez (a branch of the Red Sea), near the southern terminus of the Suez Canal, having the same boundaries as Suez governorate (...)",city,,,,,,,,100,https://www.trismegistos.org/place/54477,Suez Canal,"Egypt, Eastern desert - Suez Canal",,
x21072,Suez Canal,,modern,Q,"Suez, Gulf of",,,,,100,https://sws.geonames.org/347712,Suez Canal,29.93139,32.56278,canal,Suez Canal|Qana el Suweis|Qanat as Suways|Qanâ el Suweis|Qanāt as Suways|Suehckij kanal|Суэцкий канал,100,en.wikipedia.org/wiki/Suez_Canal,Suez Canal,30.705,32.344166666666666,"The Suez Canal is an artificial sea-level waterway in Egypt, connecting the Mediterranean Sea to the Red Sea through the Isthmus of Suez, and separates the African continent from Asia. It was built by a French engineer named Ferdinand de Lesseps during 1859-1869 (...)",waterbody,,,,,,,,100,https://www.trismegistos.org/place/54477,Suez Canal,"Egypt, Eastern desert - Suez Canal",,
x313849,Suez Port,,modern,Q,Suez,,Port Tewfik~Port Taufiq,,,63,https://sws.geonames.org/358616,Būr Tawfīq,29.94167,32.56583,populated place,Būr Tawfīq|Bur Tawfiq|Bur Taufiq|Port Taufig|Port Taufik|Port Taufiq|Port Taufîq|Port Tawfiq|Port Tewfick|Port Tewfik|Port Thewfik|Port Twefik|Taufig|Tawfiq|Tewfik,67,en.wikipedia.org/wiki/Port_Said,Port Said,31.25,32.3,"Port Said (' , the first syllable has its pronunciation from French; unurbanized local pronunciation:) is a city that lies in north east Egypt extending about along the coast of the Mediterranean Sea, north of the Suez Canal, with an approximate population of 603,787 (2010).http://www.portsaid.gov (...)",adm3rd,,,,,,,,,,,,,
x21071,"Suez, Gulf of",,modern,G,Egypt,,,,,100,https://sws.geonames.org/235614,Gulf of Suez,28.16667,33.45,gulf,,100,en.wikipedia.org/wiki/Gulf_of_Suez,Gulf of Suez,28.606226,33.079834,"The Gulf of Suez (; formerly , ', ""Sea of Calm"") is a gulf at the northern end of the Red Sea, to the west of the Sinai Peninsula. Situated to the east of the Sinai Peninsula is the smaller Gulf of Aqaba. The gulf was formed within a relatively young but now inactive Gulf of Suez Rift rift basin, (...)",waterbody,,,,,,,,,,,,,
x114892,Sultan Hassan Mosque,,modern,Q,Cairo,,,,,93,https://sws.geonames.org/7913951,Masjid as Sulţān Ḩasan,30.03201,31.25645,mosque,Masjid as Sulţān Ḩasan|Masjid as Sultan Hasan|Gama Soultan Hassen|Gamaʼ Soultan Hasan|Gâmaʼ Soultân Hasan|Madrasa of sultan Hasan|Mosque-Madrassa of Sultan Hassan|Mosquee du sultan Hassan|Mosquée du sultan Hassan|Sultan al-Nasir Hasan|Sultan al-Nasser Hassan|Sultan an-Nasir Hasan|Sultan-Hasan-Moschee|Sultan-Hassan|madrasa Hasan|madrasa du sultan Hassan|madrasah al-sultan Hasan|madrasah al-sulṭān Ḥasan|madrasat al-sultan Hasan|madrasaẗ al-sulṭān Ḥasan|mdrst alsltan hsn|mosquee Hassan|mosquee de Soultan Hasan|mosquee de Sultan Hacen|mosquee du Soultan Hacen|mosquée Hassan|mosquée de Soultan Hasan|mosquée de Sultan Hacen|mosquée du Soultan Haçen|msjd alsltan hsn|مدرسة السلطان حسن|مسجد السلطان حسن,,,,,,,,,,,,,,,,,,,,
x108855,Sultan Quayet Bey Mosque,,modern,Q,Cairo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x30551,Sumenu,,archaic,K,Upper Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x58820,Summusta,,modern,O,Beni Suef (province),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x30790,Sun Temple of Userkaf,,modern,Q,Abusir (Memphis),,,,,,,,,,,,62,en.wikipedia.org/wiki/Pyramid_of_Userkaf,Pyramid of Userkaf,29.873527777777777,31.21875,"The pyramid complex of Userkaf was built c. 2490 BC for the pharaoh Userkaf (reign 2494–2487 BC), founder of the 5th dynasty of Egypt (c. 2494–2345 BC). It is located in the pyramid field at Saqqara, on the north-east of the step pyramid of Djoser (reigned ca. 2670 BC) (...)",landmark,,,,,,,,,,,,,
x60687,Sunu,,archaic,K,Fayum,,,,,50,https://sws.geonames.org/414679,Rawḑ as Sunū’,30.78713,34.31685,wadi,Rawḑ as Sunū’|Rawd as Sunu'|Raud es Sunu'|Raud es Sunû’,,,,,,,,,,,,,,,,,,,,
x29015,Syene,,archaic,K,Aswan,,,,,100,https://sws.geonames.org/359792,Aswan,24.09082,32.89942,seat of a first-order administrative division,Aswan|ASW|Assouan|Assuan|Assuao|Assuão|Asszuan|Asszuán|Asuan|Asuanas|Asuano|Asuán|Asvan|Aswán|Aswân|Aswān|Es-Suan|Eswan|Syena|Syene|Syeue|a si wang|aseuwan|asuani|asuwan|asvana|aswan|Ασσουάν|Асуан|אסואן|أسوان|اسوان|आस्वान|ასუანი|アスワン|阿斯旺|아스완,,,,,,,,100,https://pleiades.stoa.org/places/786123,Syene,24.081158,32.89804,"The ancient city of Swenett in Egypt, called Syene by the Greeks.",Συήνη|Syene|Assuan|Suwān|Suwan|Uswān|Uswan|Souan|Aswān|Aswan|Syēnē|Syenē|swnw|Swenet,100,https://www.trismegistos.org/place/2207,Syene,"Egypt, U01 - Syene (Assuan)",24.081158,32.89804
x22759,Tahta,,modern,K,Upper Egypt,,,,,100,https://sws.geonames.org/347634,Ţahţā,26.76866,31.50198,populated place,Ţahţā|Tahta|Takhta|thta|Тахта|طهطا|Ṭahṭā,100,en.wikipedia.org/wiki/Tahta,Tahta,26.77027777777778,31.502777777777776,"Tahta, Sohag (/ , ALA-LC: Ṭahṭā) is a city in the Sohag Governorate of Upper Egypt. It is located on the west bank of the Nile.  (...)",city,,,,,,,,100,https://www.trismegistos.org/place/5124,Tahta,"Egypt, U09 - Tahta",26.766666666666666,31.5
x51748,Tanis,historic - city,archaic,K,San el-Hagar,,,,,100,https://sws.geonames.org/349653,Şān al Ḩajar al Qiblīyah,30.97478,31.87231,populated place,Şān al Ḩajar al Qiblīyah|San al Hajar al Qibliyah|San al Hajar|San al-Hajar al-Qibliyyah|San el-Hagar|San el-Hagar el-Qibliya|Tanis|Tânis|san alhjr alqblyt|Şān al Ḩajar|Танис|صان الحجر القبلية|Ṣân el-Ḥagar|Ṣân el-Ḥagar el-Qiblîya|Ṣān al-Ḥajar al-Qibliyyah,,,,,,,,100,https://pleiades.stoa.org/places/737069,Tanis,29.25,31.25,"An ancient place, cited: BAtlas 75 E2 Tanis",Tanis,100,https://www.trismegistos.org/place/2252,Tanis,"Egypt, L19 - Tanis (San el-Hagar)",30.9758406667,31.874266
x116123,Tanite Nome,,archaic,I,Lower Egypt,,Tanis~Tanite~Τανιτης Νομος,,Nome (administrative district of Ancient Egypt).,,,,,,,,,,,,,,,69,https://pleiades.stoa.org/places/727237,Tanites Nomos,30.75,31.75,"An ancient place, cited: BAtlas 74 F3 Tanites Nomos",Tanites Nomos,,,,,,
x30519,Tarkhan,,modern,Q,Lower Egypt,,,,,48,https://sws.geonames.org/354038,Kafr Ţarkhān ash Sharqī,29.71943,31.28028,populated place,Kafr Ţarkhān ash Sharqī|Kafr Tarkhan ash Sharqi|Kafr Tarkhan el-Sharqi|Kafr Tarkhân el-Sharqi,70,en.wikipedia.org/wiki/Tarkhan_%28Egypt%29,Tarkhan (Egypt),29.5,31.21667,"Tarkhan is an Ancient Egyptian necropolis, located around 50 km south of Cairo on the west bank of the Nile. The cemetery was excavated in two seasons by Flinders Petrie. Tombs of almost all periods were found, but most importantly many belonging to the time of Egyptian state formation, the Early (...)",city,,,,,,,,,,,,,
THES232067,Teh el Barud,,modern,Q,Nile Delta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x30334,Tell Atrib,,modern,Q,Benha,,"Atreeb Benha~Atrib, Tell",,,71,https://sws.geonames.org/347574,Jazīrat Tall Atrīb,31.23278,31.90361,island,Jazīrat Tall Atrīb|Jazirat Tall Atrib|Geziret Tell Atrib|Gezîret Tell Atrîb,,,,,,,,100,https://pleiades.stoa.org/places/727078,Athribis (Lower Egypt),30.470701499999997,31.18425,An ancient city of Lower Egypt located at present-day Tell Atrib to the northeast of Benha on the hill of Kom Sidi Yusuf.,Athribis|Kmwj|Athrēbi|Athrebi|Tall Aṯrīb|km-wr|Kemwer|km wr|Līmmir-isšiak-Aššur|Limmir-isshiak-Asshur|Tempel Ramses' II.|Temple of Ramses II|Benha|Tall Atrīb|Tall Atrib|Tell Atrib|Banhā l-ʿAsal|Banha al-'Asal|Banha al-Asal|Banhā al-ʿAsal|Banhā|Banha|Atrīb|Atrib|Atrieb|Ḫatḫariba|Khatkhariba|Ḫatḫriba|ḥwt (tꜣ) ḥrj-jb|ḥwt ḥrj-jb|ḥwt tꜣ ḥrj-jb,,,,,,
x30303,Tell Basta,Bubastis,modern,Q,Nile Delta~Bubastis,,"Basta, Tell",,,100,https://sws.geonames.org/358710,Bubastis,30.56694,31.51639,archaeological/prehistoric site,Bubastis|Bubasti|Bubástis|Per Bastet|Per-Baste|Pibeseth|Tall Bastah|Tall Basţah|Tel Basta|Tell Basta|Tell Basṭa|bu ba si ti si|bubaseutiseu|tl bstt|Бубастис|Бубастіс|تل بستہ|تل بسطة|布巴斯提斯|부바스티스,,,,,,,,,,,,,,,88,https://www.trismegistos.org/place/462,Boubastos,"Egypt, L18 - Boubastos (Tell Basta)",30.576879,31.5072626667
x30401,Tell Beni-Imran,,modern,Q,"Amarna, el-",,"Beni-Imran, Tell",,,100,https://sws.geonames.org/347572,Tall Banī ‘Umrān,27.65971,30.90646,populated place,Tall Banī ‘Umrān|Tall Bani `Umran|Tell Beni `Imran|Tell Beni ‘Imrân|Tell el-Amarna|تل بني عمران,,,,,,,,,,,,,,,,,,,,
x30383,Tell Dafana,,modern,Q,Nile Delta,,"Daphnae~Defenneh~Tell Defenneh~Dafana, Tell~Defenneh, Tell",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x30526,Tell el-Farain,,modern,Q,Nile Delta,,"Buto~Pe And Dep~Per Wadjit~el-Farain, Tell",,,50,https://sws.geonames.org/9781607,"Buto/Tell el-Fara’in, East Baths, Greek Bath",31.95311,30.7471,ruin(s),,,,,,,,,74,https://pleiades.stoa.org/places/189900109,Tell el-Farkha,30.874944349034934,31.601659413505327,Settlement near the village of Ghazalah in the eastern Nile Delta inhabited from the Naqada II through the Old Kingdom period.,تل الفرخة|Tell el-Farkha|Tall al-Farkha|Tell el-Farcha,43,https://www.trismegistos.org/place/5130,Tell el-Farkha,"Egypt, L19? - Tell el-Farkha",30.866666666666667,31.6
x30302,Tell el-Maskhuta,,modern,K,Nile Delta,,"Pithom~el-Maskhuta, Tell",,,,,,,,,,,,,,,,,64,https://pleiades.stoa.org/places/189900109,Tell el-Farkha,30.874944349034934,31.601659413505327,Settlement near the village of Ghazalah in the eastern Nile Delta inhabited from the Naqada II through the Old Kingdom period.,تل الفرخة|Tell el-Farkha|Tall al-Farkha|Tell el-Farcha,40,https://www.trismegistos.org/place/5130,Tell el-Farkha,"Egypt, L19? - Tell el-Farkha",30.866666666666667,31.6
x30380,Tell el-Muqdam,,modern,Q,Nile Delta,,"Leontopolis~el-Muqdam, Tell",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x30403,Tell el-Rataba,,modern,Q,Nile Delta,,"el-Rataba, Tell",,,,,,,,,,,,,,,,,,,,,,,,100,https://www.trismegistos.org/place/5137,Tell el-Rataba,"Egypt, L08 - Tell el-Rataba",30.55,31.966666666666665
x30367,Tell el-Ruba,,modern,Q,Nile Delta,,"Mendes~el-Ruba, Tell",Timai,"In the Greco-Roman period, the city of Timai (q.v.) replaced the earlier city of Mendes (modern Tell el-Ruba), moving slightly to the south.",,,,,,,,,,,,,,,,,,,,,,42,https://www.trismegistos.org/place/5137,Tell el-Rataba,"Egypt, L08 - Tell el-Rataba",30.55,31.966666666666665
x28986,Tell el-Timai,,modern,K,Nile Delta~Djedet,,"el-Timai, Tell",,,87,https://sws.geonames.org/347290,Tall Timayy,30.93973,31.51711,hill,Tall Timayy|Tall Timay|Tell Timai|Thmuis|tl tmy|تل تمي,,,,,,,,,,,,,,,,,,,,
x30349,Tell el-Yahudiya,,modern,Q,Nile Delta,,"Tell el-Guhudah~Tell el-Yehudiyeh~Tel el-Yahûdeh~el-Yahudiya, Tell~el-Guhudah, Tell~el-Yehudiyeh, Tell",,,100,https://sws.geonames.org/346249,Tall al Yahūdīyah,29.96667,32.55,hill,Tall al Yahūdīyah|Tall al Yahudiyah|Tell el-Yahudiya,,,,,,,,,,,,,,,60,https://www.trismegistos.org/place/1239,Leontopolis,"Egypt, L13 - Leontopolis (Tell el-Yahudiya)",30.4925,31.554444
x30695,Tell Jaiff,,modern,Q,Egypt,,"Jaiff, Tell",,Exact location unknown.,,,,,,,,,,,,,,,,,,,,,,,,,,,
x30347,Tell Nabasha,,modern,Q,Nile Delta,,"Imet~Tell Bedawi~Tell Farun~Tell Nebesheh~Tell Nebessi~Nabasha, Tell~Bedawi, Tell~Farun, Tell~Nebesheh, Tell~Nebessi, Tell",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x30384,Tell Zuwelein,,modern,Q,Nile Delta,,"Zuwelein, Tell",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x30607,Temple of Ahmose,Abydos,modern,Q,Upper Egypt~Abydos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x30726,Temple of Amenemhat III,,modern,Q,Hawara,,Labyrinth,,This temple is often refrred to by classical authors as the Egyptian 'Labyrinth'.,,,,,,,,65,en.wikipedia.org/wiki/Pyramid_of_Amenemhat_III_%28Dahshur%29,Pyramid of Amenemhat III (Dahshur),29.7917,31.2236,"The Black Pyramid was built by King Amenemhat III during the Middle Kingdom of Egypt (2055-1650 BC). It is one of the five remaining pyramids of the original eleven pyramids at Dahshur in Egypt. Originally named Amenemhet is Mighty, the pyramid earned the name ""Black Pyramid"" for its dark, decaying (...)",landmark,,,,,,,,,,,,,
x30523,Temple of Amenhotep II,Thebes,modern,Q,Upper Egypt~Thebes (historic - Upper Egypt),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x30711,Temple of Amenhotep III,Thebes,modern,Q,Upper Egypt~Thebes (historic - Upper Egypt),,,,,,,,,,,,84,en.wikipedia.org/wiki/Mortuary_Temple_of_Amenhotep_III,Mortuary Temple of Amenhotep III,25.7218,32.6078,"The Mortuary Temple of Amenhotep III (known in modern times as Kom el-Hettan) is located in the Theban necropolis, on the west bank of the Nile, opposite Luxor in Egypt. It was built for the Pharaoh Amenhotep III (...)",landmark,,,,,,,,,,,,,
x30499,Temple of Amun,,modern,Q,Karnak (Thebes),,,,,90,https://sws.geonames.org/360405,Temple of Amun Ra,22.33333,31.6,archaeological/prehistoric site,Temple of Amun Ra,69,en.wikipedia.org/wiki/Luxor_Temple,Luxor Temple,25.700028,32.639428,"Luxor Temple is a large Ancient Egyptian temple complex located on the east bank of the Nile River in the city today known as Luxor (ancient Thebes) and was founded in 1400 BCE. Known in the Egyptian language as ipet resyt, or ""the southern sanctuary"" (...)",landmark,,,,,,,,,,,,,
x30414,Temple of Amun-Ra,,modern,Q,Egypt,,,,Exact location unknown.,100,https://sws.geonames.org/360405,Temple of Amun Ra,22.33333,31.6,archaeological/prehistoric site,Temple of Amun Ra,61,en.wikipedia.org/wiki/Precinct_of_Amun-Re,Precinct of Amun-Re,25.71861111111111,32.65861111111111,"The Precinct of Amun-Re, located near Luxor, Egypt, is one of the four main temple enclosures that make up the immense Karnak Temple Complex. The precinct is by far the largest of these and the only one that is open to the general public (...)",landmark,,,,,,,,,,,,,
x31501,Temple of Aphrodite,Naukratis,modern,Q,Sanctuary of Aphrodite (Naukratis),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x30745,Temple of Aphrodite Urania,Qis,modern,Q,Middle Egypt~Qis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x30597,Temple of Aten,Amarna,modern,Q,"Amarna, el-",Temple of Aten,,,,,,,,,,,77,en.wikipedia.org/wiki/Small_Aten_Temple,Small Aten Temple,27.6453,30.8963,"The Small Aten Temple is located in the abandoned city of Akhetaten (modern Amarna, in Egypt). It is one of the two major temples in the city, the other being the Great Temple of the Aten. It is situated close to the King's House and the Royal Palace, in the central part of the city (...)",landmark,62,https://pleiades.stoa.org/places/314616533,Temple of Derr,22.732406731536233,32.2621810357831,"A rock-cut temple (speos) located in Lower Nubia, the Temple of Derr was built by Pharaoh Ramesses II (19th Dynasty). The temple was relocated to its current position in 1964 along with the Temple of Amada.",Temple of Derr,,,,,,
